case_label,intensity_w_cm2,harmonic_order,nearest_harmonic_order,mean_intensity,normalized_intensity,display_intensity,display_scale,display_floor,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,spectrum_model,frequency_grid,driver_sampling,normalization_scope,claim_level,mechanism,processing
BSV - 2e13 W/cm^2,20000000000000.0,6.319846416248017,7.0,2.0561395063487846e-05,6.2326519747521035e-06,0.6232651974752104,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.359845444198954,7.0,4.997158879862378e-05,1.5147587050662416e-05,1.5147587050662417,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.39984447214989,7.0,2.6656514155101815e-05,8.080228752757603e-06,0.8080228752757603,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.439843500100826,7.0,9.539539092408799e-05,2.891663088955838e-05,2.891663088955838,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.479842528051764,7.0,0.00023264317506164957,7.051972592246023e-05,7.051972592246022,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.5198415560027,7.0,9.460147149089908e-05,2.8675974868516027e-05,2.8675974868516025,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.559840583953638,7.0,0.00012032423827613185,3.647316239908203e-05,3.647316239908203,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.599839611904574,7.0,0.00011917845300171957,3.612584740264539e-05,3.6125847402645395,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.639838639855511,7.0,7.486254726317746e-05,2.269263352968557e-05,2.269263352968557,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.679837667806447,7.0,0.0006552965486963875,0.000198636100112361,19.8636100112361,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.719836695757384,7.0,0.00039386690944708186,0.00011939050649895188,11.939050649895188,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.759835723708321,7.0,0.001726383240109366,0.0005233081645201051,52.33081645201051,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.799834751659258,7.0,0.0003300321703952894,0.00010004066612185394,10.004066612185394,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.839833779610195,7.0,0.0008815210511152496,0.000267210172415559,26.7210172415559,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.879832807561132,7.0,0.0042605078542108125,0.0012914621118363672,129.14621118363672,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.919831835512069,7.0,0.0027295456214400395,0.0008273907414898144,82.73907414898144,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.959830863463005,7.0,0.27182148554166413,0.08239561145584642,8239.561145584643,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,6.999829891413942,7.0,0.7564109493378265,0.22928630000822534,22928.630000822533,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.039828919364879,7.0,0.3656382936174369,0.11083373602438512,11083.373602438513,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.079827947315816,7.0,0.01939722788109518,0.00587976498114699,587.976498114699,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.119826975266753,7.0,0.009062633233306402,0.0027471014852646736,274.7101485264674,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.15982600321769,7.0,0.0003533678713104958,0.00010711427673739326,10.711427673739326,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.199825031168626,7.0,0.0017112387099612494,0.0005187174942157362,51.87174942157362,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.239824059119563,7.0,0.0009370860069650095,0.0002840532431670663,28.40532431670663,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.279823087070499,7.0,0.001936270658698511,0.000586930074896616,58.693007489661596,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.319822115021437,7.0,0.001120524673570342,0.0003396579024877689,33.96579024877689,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.359821142972373,7.0,9.974284866253748e-05,3.023444959665647e-05,3.023444959665647,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.399820170923311,7.0,0.0011323191499685616,0.0003432330911550529,34.32330911550529,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.439819198874247,7.0,0.0013722203040092084,0.00041595288457665306,41.595288457665305,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.479818226825183,7.0,0.0003722127268384287,0.00011282660441056066,11.282660441056066,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.51981725477612,7.0,0.0008203875333419036,0.00024867913699227703,24.867913699227703,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.559816282727057,7.0,0.0006166084306878915,0.00018690880367354672,18.690880367354673,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.599815310677994,7.0,0.0013571329232212718,0.0004113795376139875,41.13795376139875,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.6398143386289314,7.0,0.00110406259989952,0.0003346678531425686,33.46678531425686,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.679813366579868,7.0,0.0014599777850366554,0.0004425542817939198,44.25542817939198,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.719812394530805,7.0,0.001594733571387378,0.00048340199253119086,48.34019925311909,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.759811422481741,7.0,0.0012239634151686933,0.0003710126658731419,37.101266587314186,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.799810450432679,7.0,0.001602022189271694,0.0004856113474173563,48.561134741735636,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.839809478383615,7.0,0.0016872284404251545,0.0005114394056727943,51.14394056727943,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.879808506334553,7.0,0.0013190268555937368,0.00039982867460515686,39.982867460515685,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.919807534285489,7.0,0.0015570364470950304,0.00047197509005508423,47.19750900550842,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.959806562236426,7.0,0.0015867465289275515,0.00048098092840563134,48.09809284056313,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,7.9998055901873615,7.0,0.0030873493012612114,0.0009358496181723147,93.58496181723146,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.0398046181383,9.0,0.0017956133400706148,0.0005442934681876555,54.429346818765545,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.079803646089236,9.0,0.005654519377886118,0.0017140204377201294,171.40204377201295,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.119802674040173,9.0,0.003775292428399702,0.0011443816791845952,114.43816791845951,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.15980170199111,9.0,0.0012573612712139526,0.00038113635703272713,38.11363570327271,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.199800729942046,9.0,0.0009759209401609881,0.0002958250428103257,29.58250428103257,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.239799757892984,9.0,0.0006293043340264835,0.00019075723646568986,19.075723646568985,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.27979878584392,9.0,0.000991766164470704,0.00030062811032006444,30.062811032006444,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.319797813794857,9.0,0.0027746172959976128,0.0008410530470176861,84.10530470176862,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.359796841745792,9.0,0.0013002685301726996,0.0003941425762826709,39.41425762826709,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.399795869696732,9.0,0.0023737412438515483,0.0007195379012639928,71.95379012639928,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.439794897647667,9.0,0.0014340500071674848,0.0004346949504869609,43.46949504869609,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.479793925598603,9.0,0.005117505024250566,0.0015512385077332694,155.12385077332695,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.51979295354954,9.0,0.001094560929405544,0.0003317876689340133,33.17876689340133,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.559791981500478,9.0,0.0038664031574054364,0.0011719995262861802,117.19995262861802,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.599791009451414,9.0,0.002281233182702421,0.000691496489277048,69.1496489277048,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.639790037402351,9.0,0.0020656502530296914,0.0006261481328937017,62.61481328937017,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 2e13 W/cm^2,20000000000000.0,8.679789065353289,9.0,0.00532511038698015,0.001614168672247417,161.4168672247417,100000.0,0.01,16.372021878116353,23.430389465091444,30.495271637492333,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
