case_label,intensity_w_cm2,mean_peak_field_amplitude_au,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,intensity_g2,spectrum_model,frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,driver_sampling,normalization_scope,claim_level,mechanism
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.479939732958082,5.04103356742774e-06,3.966472842354371e-05,1.528058175129023e-06,0.15280581751290231,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.519938760909019,2.5654285865819186e-06,5.724969974930723e-05,7.776429321490306e-07,0.07776429321490307,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.5599377888599557,2.499308652177785e-06,3.390914823364748e-05,7.576003942540121e-07,0.0757600394254012,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.5999368168108927,3.0588422843787393e-06,2.1940696926337055e-05,9.272084576616478e-07,0.09272084576616478,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.6399358447618297,3.89303601909385e-06,7.296800885898383e-05,1.1800725854090194e-06,0.11800725854090194,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.6799348727127663,5.2563248942181794e-06,0.0001701584128096193,1.5933181396851352e-06,0.1593318139685135,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.7199339006637033,3.129141202445165e-05,0.0015152117150646798,9.485177457307094e-06,0.9485177457307093,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.7599329286146403,3.985316134287895e-05,0.0012414525668252051,1.2080449015100727e-05,1.2080449015100727,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.799931956565577,1.6169788080635872e-05,0.000720689865636258,4.9014505728291125e-06,0.49014505728291125,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.8399309845165135,0.00016114015878018666,0.0010691449347046264,4.884544680611922e-05,4.884544680611922,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.8799300124674505,0.0002746296048219511,0.0019295284363317299,8.324681975779184e-05,8.324681975779184,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.919929040418387,5.612583498948549e-05,0.00310368526396089,1.701308667051546e-05,1.7013086670515458,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.9599280683693237,0.06475753863412546,0.5337349314148987,0.019629563062322816,1962.9563062322816,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,2.9999270963202607,0.20690460033634586,1.7897438714582337,0.06271774662613146,6271.774662613146,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.0399261242711977,0.07177673685150818,0.7161856598926254,0.021757250385856287,2175.7250385856287,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.0799251522221343,0.00017673069192907835,0.02097759321117235,5.3571311316666435e-05,5.357131131666644,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.1199241801730713,0.0003115982311764265,0.004860450660472152,9.44528970371128e-05,9.44528970371128,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.1599232081240083,0.00027318172113667137,0.0021688076790855357,8.280793148769119e-05,8.280793148769119,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.199922236074945,3.663479927416216e-05,0.00040225165557306074,1.1104886284988366e-05,1.1104886284988367,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.239921264025882,3.1264198710603166e-05,0.0006333473062252515,9.476928449213353e-06,0.9476928449213353,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.279920291976819,3.496929326629837e-05,0.00019231898869159468,1.0600031469601493e-05,1.0600031469601494,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.3199193199277555,2.6253776425822296e-06,3.88133402335827e-05,7.958149288015516e-07,0.07958149288015516,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.359918347878692,9.462017460510792e-06,0.00010524377405674282,2.8681644230995947e-06,0.28681644230995945,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.399917375829629,8.249285867093894e-06,0.00013229353323880537,2.5005563917760657e-06,0.2500556391776066,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.439916403780566,2.1416072396965504e-06,0.00012141525868432491,6.491725172549597e-07,0.06491725172549596,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.4799154317315026,5.3200225463559285e-06,9.168654208130556e-05,1.6126264257307839e-06,0.16126264257307837,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.5199144596824397,1.982471717912672e-06,6.865590886522054e-05,6.0093472400032e-07,0.060093472400031996,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.5599134876333767,1.684211366956646e-06,6.594806782641973e-05,5.105248583449788e-07,0.05105248583449788,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.599912515584313,2.9653424961175858e-06,8.973609425756453e-05,8.988664294021154e-07,0.08988664294021154,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.6399115435352494,1.8647584143405304e-06,0.00023866818411475812,5.652529985289623e-07,0.056525299852896234,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.6799105714861864,3.5178686481740005e-06,0.0002570961575174215,1.066350357515135e-06,0.10663503575151351,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.7199095994371234,4.3082181009995765e-06,0.0004720106368717118,1.305924231889298e-06,0.1305924231889298,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.75990862738806,1.148285510942703e-06,0.0001295887952178316,3.480728780930413e-07,0.03480728780930413,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.799907655338997,3.276545082063422e-06,0.0002691120238357054,9.931993968809407e-07,0.09931993968809408,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.839906683289934,7.608070021623455e-07,6.665846850188587e-05,2.3061884905138374e-07,0.023061884905138375,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.8799057112408706,1.6149051668328404e-06,9.856017198981115e-05,4.895164868930211e-07,0.048951648689302116,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.9199047391918076,2.0397957158749687e-06,0.00010336692726302546,6.183110026038491e-07,0.061831100260384915,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.9599037671427446,1.543344686176346e-06,0.00015130288550242596,4.678247889464202e-07,0.04678247889464202,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,3.9999027950936807,8.77120723070627e-06,0.0007620217679941509,2.6587632745065306e-06,0.26587632745065304,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.039901823044618,1.2820981265986573e-05,0.0012373554992025288,3.886346911723409e-06,0.38863469117234095,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.079900850995555,1.1024377897659996e-05,0.0005086854513393915,3.341753342227183e-06,0.3341753342227183,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.119899878946492,3.5911713519664984e-06,5.445328878954062e-05,1.0885701650785953e-06,0.10885701650785953,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.159898906897428,2.6516510655221503e-06,0.00020968570111268178,8.037790334191795e-07,0.08037790334191794,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.199897934848366,5.9105298124433656e-06,0.0005042493828017327,1.791623340420726e-06,0.1791623340420726,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.2398969627993015,1.4847839008780225e-06,7.282695281444149e-05,4.500736104390453e-07,0.04500736104390453,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.279895990750239,3.836102659500187e-06,0.00025512278514733613,1.1628147186638377e-06,0.11628147186638377,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.3198950187011755,2.2331567246916716e-06,0.00011350908187438467,6.769233618197637e-07,0.06769233618197637,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.359894046652112,3.6343230206414366e-06,8.978776196540477e-05,1.1016504707752788e-06,0.11016504707752788,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.39989307460305,7.750371467094454e-06,0.00047257891284903717,2.3493234715006018e-06,0.23493234715006017,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.439892102553986,7.761955197095837e-06,0.00019736517995082395,2.3528347778806013e-06,0.23528347778806014,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.479891130504924,1.7087503683829445e-05,0.0006951429896033149,5.179632182046001e-06,0.5179632182046001,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.51989015845586,4.904311549559538e-06,0.0003787833549707392,1.4866144524619976e-06,0.14866144524619976,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.559889186406797,6.619274316855191e-06,0.00023707329247211947,2.006460797771139e-06,0.2006460797771139,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.599888214357733,3.505026946292264e-06,0.00022831998721294024,1.062457729687828e-06,0.1062457729687828,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,4.63988724230867,1.111971453831043e-05,0.0003878619118006734,3.3706521644997692e-06,0.33706521644997695,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
