driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,claim_level,mechanism
fock,51.0,2.1809418730043841e-07,8.398598324121606e-08,0.8078347502487817,4.84700850149269,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,53.0,2.0799185018330676e-07,8.082331353111392e-08,0.770415050609081,4.6224903036544855,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,55.0,1.9835429121769215e-07,7.774414235175212e-08,0.7347169188231564,4.408301512938938,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,57.0,1.8916481119786424e-07,7.477582260847575e-08,0.7006784999701705,4.204070999821023,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,59.0,1.8040280217077743e-07,7.191699383184654e-08,0.6682234608804607,4.009340765282764,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,61.0,1.7204829840444373e-07,6.916384461325236e-08,0.6372778472120347,3.823667083272208,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,63.0,1.6408227038395032e-07,6.651268232399733e-08,0.6077711724305324,3.646627034583194,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,65.0,1.5648658079367726e-07,6.395993033032585e-08,0.5796362547645576,3.4778175285873454,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,67.0,1.492439425459852e-07,6.150212519671707e-08,0.5528090617412669,3.3168543704476012,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,69.0,1.4233787877702114e-07,5.913591389072363e-08,0.5272285620082874,3.163371372049724,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,71.0,1.3575268472486737e-07,5.685805099838731e-08,0.5028365841279548,3.0170195047677293,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,73.0,1.2947339140498927e-07,5.4665395956933874e-08,0.4795776820288599,2.8774660921731594,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,75.0,1.234857309997963e-07,5.255491031003105e-08,0.45739900680657963,2.744394040839478,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,77.0,1.1777610388198183e-07,5.0523654990012855e-08,0.4362501845760293,2.617501107456176,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,79.0,1.1233154719472005e-07,4.856878763081201e-08,0.416083200090512,2.496499200543072,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,81.0,1.0713970491505318e-07,4.668755991483424e-08,0.39685228585459953,2.381113715127597,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,83.0,1.0218879933038151e-07,4.4877314956600953e-08,0.3785138164712365,2.271082898827419,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,85.0,9.746760386103318e-08,4.3135484725603e-08,0.3610262079748086,2.1661572478488518,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,87.0,9.29654171652383e-08,4.145958751049308e-08,0.34434982191431895,2.0660989314859135,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,89.0,8.86720384657075e-08,3.98472254264466e-08,0.32844687396146477,1.9706812437687886,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,91.0,8.457774403998992e-08,3.829608196724607e-08,0.31328134682942693,1.8796880809765617,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,93.0,8.06732648194628e-08,3.680391960340191e-08,0.2988189072981018,1.7929134437886107,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,95.0,7.694976504451642e-08,3.536857742739932e-08,0.2850268271515478,1.7101609629092869,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
