driver_state,harmonic_order,nearest_harmonic_order,mean_intensity,raw_intensity,local_background_intensity,normalized_intensity,raw_normalized_intensity,local_background_normalized_intensity,display_intensity,display_offset,in_peak_window,peak_window_half_width,background_inner_width,background_outer_width,display_min_normalized,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,1.8399686389273304,1.0,0.0,1.0484893782039018e-05,0.00012222817089506933,0.0,1.7314552488124022e-07,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.8799679571648809,1.0,6.651406355516254e-06,0.00012887957725058559,0.00012222817089506933,1.0984004879449679e-07,2.128292619211004e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.9199672754024317,1.0,0.0,9.135261965844045e-05,0.00012222817089506933,0.0,1.5085796393219117e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.9599665936399822,1.0,0.0,2.1317241468165097e-05,0.00012222817089506933,0.0,3.5202883689183095e-07,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.999965911877533,1.0,8.738710336580866e-06,0.0001309668812316502,0.00012222817089506933,1.4430938638637916e-07,2.1627619568028864e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.0399652301150835,3.0,7.414927256156771e-07,6.995892897452616e-06,6.2544001718369385e-06,1.2244868650198226e-08,1.1552883347443968e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.0799645483526343,3.0,7.158457374037533e-05,7.783897391221227e-05,6.2544001718369385e-06,1.1821339206038901e-06,1.2854178854281315e-06,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.119963866590185,3.0,5.171714556729067e-05,5.7971545739127606e-05,6.2544001718369385e-06,8.540470223883025e-07,9.573309872125439e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.1599631848277356,3.0,6.7250985642057795e-06,1.2979498736042718e-05,6.2544001718369385e-06,1.1105698779439972e-07,2.1434095261864117e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.199962503065286,3.0,7.72340603621222e-05,8.348846053395914e-05,6.2544001718369385e-06,1.2754284590862511e-06,1.3787124239104925e-06,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.239961821302837,3.0,0.0,4.421562285837458e-06,6.2544001718369385e-06,0.0,7.301683151887308e-08,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.2799611395403874,3.0,4.4452924405583e-05,5.0707324577419935e-05,6.2544001718369385e-06,7.340870674241533e-07,8.373710322483947e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.3199604577779382,3.0,3.038134208227703e-05,3.663574225411397e-05,6.2544001718369385e-06,5.017116559104874e-07,6.049956207347289e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.3599597760154887,3.0,2.850597023209818e-06,9.104997195046756e-06,6.2544001718369385e-06,4.70742124878808e-08,1.5035817731212225e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.399959094253039,3.0,4.600795510438178e-05,5.226235527621872e-05,6.2544001718369385e-06,7.597665461243748e-07,8.630505109486163e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.43995841249059,3.0,0.0,1.795208451128024e-06,6.2544001718369385e-06,0.0,2.9645728035344182e-08,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.479957730728141,3.0,2.62197619562609e-05,3.247416212809784e-05,6.2544001718369385e-06,4.32988119913514e-07,5.362720847377554e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.5199570489656917,3.0,1.074418762585921e-05,1.699858779769615e-05,6.2544001718369385e-06,1.7742745368471835e-07,2.807114185089598e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.559956367203242,3.0,2.421721712819634e-06,8.676121884656573e-06,6.2544001718369385e-06,3.9991847871720417e-08,1.4327581269596187e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.5999556854407926,3.0,1.6278250542099446e-05,2.2532650713936385e-05,6.2544001718369385e-06,2.6881590723296976e-07,3.720998720572112e-07,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.6399550036783435,3.0,0.0,1.0722724402636668e-06,6.2544001718369385e-06,0.0,1.770730141331345e-08,1.0328396482424145e-07,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.679954321915894,3.0,1.1913481662812336e-05,1.8167881834649275e-05,6.2544001718369385e-06,1.9673695113671647e-07,3.000209159609579e-07,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.7199536401534448,3.0,0.0,2.4386835498194654e-06,6.2544001718369385e-06,0.0,4.0271952394602345e-08,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
