driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism
coherent,1.4399754565518237,2.3060949674764717e-05,3.066493469051926e-06,3.8082409976694067e-07,3.8082409976694067e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.4799747747893743,0.0006690687493220935,0.00010656065993995988,1.1048872996830682e-05,1.1048872996830682e-05,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.519974093026925,0.00033218413397646893,5.14341844534384e-05,5.485625074533721e-06,5.485625074533721e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.5599734112644756,0.00011557676453955309,1.8780967695645146e-05,1.908612521622011e-06,1.908612521622011e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.599972729502026,0.0004702905320985185,7.36973640211513e-05,7.76628764388304e-06,7.76628764388304e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.639972047739577,1.603499327543797e-05,2.2980309459791546e-06,2.647988033888251e-07,2.647988033888251e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.6799713659771276,0.0002509604186892197,3.979103272720458e-05,4.144312219242189e-06,4.144312219242189e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.7199706842146782,0.00015845569819292635,2.445765739407977e-05,2.6167070076605116e-06,2.6167070076605116e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.759970002452229,4.2134012429145014e-05,6.824682195026501e-06,6.957929998198111e-07,6.957929998198111e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.7999693206897793,0.00022497433924754164,3.502565820457835e-05,3.715183087553461e-06,3.715183087553461e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.8399686389273304,1.0484893782039018e-05,1.5065373110710716e-06,1.7314552488124022e-07,1.7314552488124022e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.8799679571648809,0.00012887957725058559,2.02500611542748e-05,2.128292619211004e-06,2.128292619211004e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.9199672754024317,9.135261965844045e-05,1.3846540885477242e-05,1.5085796393219117e-06,1.5085796393219117e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.9599665936399822,2.1317241468165097e-05,3.4511162961683225e-06,3.5202883689183095e-07,3.5202883689183095e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,1.999965911877533,0.0001309668812316502,1.99514129611656e-05,2.1627619568028864e-06,2.1627619568028864e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.0399652301150835,6.995892897452616e-06,9.397056670456379e-07,1.1552883347443968e-07,1.1552883347443968e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.0799645483526343,7.783897391221227e-05,1.1925760515889839e-05,1.2854178854281315e-06,1.2854178854281315e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.119963866590185,5.7971545739127606e-05,8.334590906700871e-06,9.573309872125439e-07,9.573309872125439e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.1599631848277356,1.2979498736042718e-05,2.1062586995209298e-06,2.1434095261864117e-07,2.1434095261864117e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.199962503065286,8.348846053395914e-05,1.1978644284001665e-05,1.3787124239104925e-06,1.3787124239104925e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.239961821302837,4.421562285837458e-06,4.59621047116248e-07,7.301683151887308e-08,7.301683151887308e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
