driver_state,harmonic_order,mean_intensity,raw_peak_intensity,local_background_intensity,normalized_intensity,display_intensity,display_offset,window_half_width,background_inner_width,background_outer_width,display_min_normalized,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
fock,95.0,5.717028196382054e-13,1.3446083464877317e-12,7.729055268495263e-13,9.440990709120157e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,97.0,5.051677777910585e-13,1.184647915000728e-12,6.794801372096694e-13,8.342243789685067e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,99.0,4.4755344061859593e-13,1.0464549964139807e-12,5.989015557953848e-13,7.390811676228708e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,101.0,3.9755144912187305e-13,9.26735095331486e-13,5.29183646209613e-13,6.565088379189859e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,103.0,3.539402444700728e-13,8.226627806264881e-13,4.687225361564153e-13,5.844901310335199e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,105.0,3.15863056065081e-13,7.319898294054415e-13,4.1612677334036047e-13,5.2161019243387446e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,107.0,2.825194027826079e-13,6.527694194085837e-13,3.702500166259758e-13,4.665471229448754e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,109.0,2.532303249702169e-13,5.83366950068656e-13,3.301366250984391e-13,4.181797016191467e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,111.0,2.2744971798639486e-13,5.224241708745918e-13,2.9497445288819693e-13,3.756061017261514e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,113.0,2.0470139819890658e-13,4.687806179580376e-13,2.64079219759131e-13,3.380399627489669e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,115.0,1.8458191231336334e-13,4.214536417952936e-13,2.368717294819303e-13,3.0481502965559954e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,117.0,1.6674813323426314e-13,3.796069229710014e-13,2.1285878973673828e-13,2.7536466894182244e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,119.0,1.5090608117347743e-13,3.4252639115835453e-13,1.916203099848771e-13,2.4920340802414396e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,121.0,1.3680466013483148e-13,3.096018601486487e-13,1.7279720001381724e-13,2.2591659179058077e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,123.0,1.2422804789524615e-13,2.803098410314681e-13,1.5608179313622194e-13,2.051478155614777e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,125.0,1.129895830400907e-13,2.5419924657551804e-13,1.4120966353542734e-13,1.8658883025693755e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,127.0,1.0292771391111847e-13,2.3088073423922867e-13,1.279530203281102e-13,1.6997285256714318e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,129.0,9.390309628092426e-14,2.1001825891744609e-13,1.1611516263652183e-13,1.5506977210762328e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,131.0,8.579512594460319e-14,1.913210631340519e-13,1.0552593718944872e-13,1.4168042540762432e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,133.0,7.84982977118915e-14,1.7453602852810937e-13,9.603773081621787e-14,1.2963058321956716e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,135.0,7.192037639128058e-14,1.594425713124192e-13,8.752219492113863e-14,1.1876793011729428e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,137.0,6.598115488320326e-14,1.4584868782890772e-13,7.986753294570446e-14,1.0896001363497765e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,139.0,6.061070793663963e-14,1.3358688496008098e-13,7.297617702344134e-14,1.0009136055427107e-15,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,141.0,5.574713716397941e-14,1.2250991384987132e-13,6.67627766858919e-14,9.205975306510539e-16,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,143.0,5.1336019253797886e-14,1.1248856263572508e-13,6.11525433819272e-14,8.477531755484992e-16,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,145.0,4.732983204457026e-14,1.0340963172132735e-13,5.607979967675709e-14,7.815957683745246e-16,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,147.0,4.368647328051254e-14,9.517329815815687e-14,5.148682487764433e-14,7.214300405524577e-16,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,149.0,4.036846058343486e-14,8.76911865047832e-14,4.732272592134834e-14,6.66637015278108e-16,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,151.0,3.5895789448834514e-14,8.088546527192439e-14,4.498967582308988e-14,5.927761820336015e-16,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,1.0,28.834989228055843,28.83515758923626,0.00016836118041672904,0.4761754814711825,476175.4814711825,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,3.0,4.960561042659937,4.960656631675942,9.558901600456811e-05,0.08191775360739567,81917.75360739567,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,5.0,2.6429596026253415,2.644027801816835,0.0010681991914936687,0.04364532794985408,43645.32794985408,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,7.0,30.124818109850448,30.138720873967408,0.013902764116959662,0.49747546823193334,497475.46823193337,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,9.0,29.132314454746236,29.15329738187118,0.02098292712494427,0.48108545323684115,481085.45323684113,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,11.0,23.108220407421946,23.132204615475192,0.023984208053245977,0.38160471957936815,381604.71957936813,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,13.0,9.385632215721213,9.404269568154879,0.018637352433666276,0.15499253021686737,154992.53021686737,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,15.0,5.401015694689579,5.408537873677052,0.007522178987473282,0.0891913372504362,89191.33725043619,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,17.0,4.811886190585872,4.825444980644746,0.01355879005887416,0.07946256561654522,79462.56561654522,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,19.0,20.495506049022566,20.51126894107478,0.015762892052212783,0.3384588557915293,338458.8557915293,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,21.0,4.448246663793062,4.463085493338434,0.014838829545371284,0.07345749221828496,73457.49221828496,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,23.0,18.015719944680193,18.027474206516573,0.011754261836381133,0.2975081436951339,297508.1436951339,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,25.0,8.815948493478308,8.824128354544863,0.00817986106655439,0.145584882494864,145584.882494864,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,27.0,3.1777553786593513,3.1854664351962034,0.007711056536852067,0.05247684281978071,52476.84281978071,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,29.0,23.615955327497023,23.62670689075201,0.010751563254989617,0.38998935666434553,389989.35666434554,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,31.0,20.374119456798805,20.383495221597556,0.009375764798751548,0.3364543008898734,336454.30088987335,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,33.0,13.340068138657227,13.345124389168092,0.005056250510865234,0.22029532657508036,220295.32657508037,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,35.0,18.948095465539367,18.95286097385187,0.004765508312500983,0.3129052142140674,312905.21421406744,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,37.0,2.016647234633502,2.0202674630806516,0.0036202284471499864,0.033302525633503825,33302.52563350383,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,39.0,8.10761977706695,8.111985678120801,0.004365901053852532,0.13388767793170542,133887.67793170543,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,41.0,6.192865535457551,6.1965003277416155,0.0036347922840651707,0.10226779364160755,102267.79364160755,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,43.0,3.652163009567845,3.655560599336803,0.0033975897689581137,0.060311119443739285,60311.119443739284,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,45.0,2.0658886982974924,2.067094703212177,0.0012060049146842768,0.03411568971978455,34115.68971978455,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,47.0,2.3664750399086967,2.367450693799977,0.0009756538912803546,0.03907951491175348,39079.51491175348,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,49.0,0.41018279222712034,0.4108696595949267,0.0006868673678063686,0.006773679956498882,6773.679956498882,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,51.0,2.001722743133512,2.002748257494513,0.0010255143610006117,0.033056065443437053,33056.06544343705,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,53.0,1.448391717604848,1.4490183244394401,0.0006266068345921657,0.023918463018474407,23918.463018474406,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,55.0,1.5718670026487351,1.572324824004037,0.0004578213553020077,0.0259575101927441,25957.510192744103,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,57.0,0.370894502395444,0.37108149634012544,0.000186993944681413,0.0061248806738351935,6124.880673835193,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,59.0,0.45293910891098943,0.4531396985762899,0.00020058966530046152,0.007479749569421308,7479.749569421308,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,61.0,0.17705689930567087,0.17723103808823543,0.00017413878256454843,0.0029238836750679446,nan,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,63.0,0.021973651258997823,0.022072072483988917,9.842122499109296e-05,0.000362868662276196,nan,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,65.0,0.2015544004642998,0.2016133655673466,5.896510304680681e-05,0.0033284307105043605,3328.4307105043604,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,67.0,0.2524435155397143,0.25249010667625005,4.65911365357699e-05,0.004168803796168652,4168.803796168652,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,69.0,0.147235346730175,0.14725448684066764,1.914011049264222e-05,0.0024314162757030663,nan,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
thermal,71.0,0.05847872060295458,0.05848715197634998,8.431373395403736e-06,0.0009657063756360605,nan,1000000.0,0.35,0.55,0.95,0.003,20.081091617933723,1.0032529856219892,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
