state,harmonic_order,intensity
Coherent state,50.00117128283456,0.0005076860893995226
Coherent state,50.101173625400286,0.0005051356099028929
Coherent state,50.20117596796601,0.0004905923500375442
Coherent state,50.301178310531604,0.0004957354943308604
Coherent state,50.40118065309733,0.0004987534433066399
Coherent state,50.50118299566292,0.0004992185328395539
Coherent state,50.601185338228646,0.00048614287016680646
Coherent state,50.70118768079424,0.0004823230095405899
Coherent state,50.801190023359965,0.0004755637240005392
Coherent state,50.90119236592569,0.0004818328437850903
Coherent state,51.00119470849128,0.00046561205719029006
Coherent state,51.10119705105701,0.0004676649568210003
Coherent state,51.2011993936226,0.0004558189814554813
Coherent state,51.301201736188325,0.00047074276204102784
Coherent state,51.40120407875405,0.00045005558318211375
Coherent state,51.501206421319644,0.00044039045522579665
Coherent state,51.60120876388537,0.0004647047026603627
Coherent state,51.70121110645096,0.0004364216910303912
Coherent state,51.801213449016686,0.00044353380959791423
Coherent state,51.90121579158228,0.00043393419352274267
Coherent state,52.001218134148004,0.0004315362622993507
Coherent state,52.10122047671373,0.0004320507975172466
Coherent state,52.20122281927932,0.000419246532536746
Coherent state,52.301225161845046,0.00042334449467649733
Coherent state,52.40122750441064,0.0004262947163412999
Coherent state,52.501229846976365,0.00043025890829380935
Coherent state,52.60123218954196,0.00041367917292739465
Coherent state,52.701234532107684,0.0004131393582307415
Coherent state,52.8012368746734,0.0004028751055591775
Coherent state,52.901239217239,0.00040948599667991076
Coherent state,53.00124155980472,0.000400121235678034
Coherent state,53.10124390237032,0.00039886711931934766
Coherent state,53.20124624493604,0.0003900746091123465
Coherent state,53.30124858750176,0.00040127535825711856
Coherent state,53.401250930067356,0.0003890599380245919
Coherent state,53.50125327263308,0.00037674631804857377
Coherent state,53.601255615198674,0.000396441284903575
Coherent state,53.7012579577644,0.0003749022013716888
Coherent state,53.80126030033,0.0003786392691603515
Coherent state,53.901262642895716,0.0003714213179728913
Coherent state,54.00126498546144,0.0003691124956367595
Coherent state,54.101267328027035,0.0003709695245506261
Coherent state,54.20126967059276,0.00036102463177925743
Coherent state,54.30127201315835,0.00036340995770104805
Coherent state,54.40127435572408,0.00036556043602549323
Coherent state,54.50127669828967,0.0003684597622518503
Coherent state,54.601279040855395,0.00035441412707100693
Coherent state,54.70128138342112,0.00035446677174735445
Coherent state,54.801283725986714,0.00034517044910630185
Coherent state,54.90128606855244,0.0003501710206166249
Coherent state,55.00128841111803,0.0003441085789214039
Coherent state,55.101290753683756,0.00034301369272565687
Coherent state,55.20129309624935,0.00033698387632765997
Coherent state,55.301295438815075,0.00034509390124514854
Coherent state,55.4012977813808,0.000336269648349215
Coherent state,55.50130012394639,0.00032716568266925617
Coherent state,55.60130246651212,0.0003392074479589684
Coherent state,55.70130480907771,0.00032345637284458107
Coherent state,55.801307151643435,0.00032449347806148615
Coherent state,55.90130949420916,0.0003187838581354545
Coherent state,56.001311836774754,0.0003169716621794433
Coherent state,56.10131417934048,0.00031858385979918757
Coherent state,56.20131652190607,0.00031251836945553915
Coherent state,56.301318864471796,0.0003146440917665884
Coherent state,56.40132120703739,0.00031676796692633373
Coherent state,56.501323549603114,0.00031721382356552155
Coherent state,56.60132589216883,0.0003084324423992903
Coherent state,56.70132823473443,0.00030631711737631403
Coherent state,56.801330577300156,0.0002994091171998392
Coherent state,56.90133291986575,0.00030024263578847405
Coherent state,57.001335262431475,0.0002952115427367176
Coherent state,57.10133760499707,0.00029368004536490513
Coherent state,57.20133994756279,0.0002906848699468798
Coherent state,57.30134229012851,0.00029604044904305504
Coherent state,57.40134463269411,0.0002904410160388021
Coherent state,57.50134697525983,0.0002870460167224542
Coherent state,57.60134931782543,0.0002935568650374906
Coherent state,57.70135166039115,0.0002838066722634137
Coherent state,57.80135400295687,0.000283120810275506
Coherent state,57.901356345522466,0.0002778950682808846
Coherent state,58.00135868808819,0.00027498644776100217
Coherent state,58.101361030653784,0.0002740240858310648
Coherent state,58.20136337321951,0.00026927825877961717
Coherent state,58.3013657157851,0.00027031903255525774
Coherent state,58.401368058350826,0.0002715703431494433
Coherent state,58.50137040091655,0.0002715434010872343
Coherent state,58.601372743482145,0.00026875632063332896
Coherent state,58.70137508604787,0.0002668972490520216
Coherent state,58.80137742861346,0.0002644060118628083
Coherent state,58.90137977117919,0.00026282391995624635
Coherent state,59.00138211374478,0.00025902452723664665
Coherent state,59.101384456310505,0.00025571172575493634
Coherent state,59.20138679887623,0.00025318057722289653
Coherent state,59.301389141441824,0.000253472482846521
Coherent state,59.40139148400755,0.0002492342528898721
Coherent state,59.50139382657314,0.00024797395554635853
Coherent state,59.601396169138866,0.0002509322810675947
Coherent state,59.70139851170459,0.00024693070408791397
Coherent state,59.801400854270184,0.00024745978829008095
Coherent state,59.90140319683591,0.0002449966335532535
Coherent state,60.0014055394015,0.00024287875926938107
