driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism
coherent,7.999776561841983,0.05967067894110418,0.04477235140897913,0.0007277332959766283,0.0007277332959766283,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.039775444651193,0.010932424097965231,0.018199770432719493,0.00013332995640420202,0.00013332995640420202,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.079774327460402,0.026365812819218203,0.0399996508339797,0.00032155290009303603,0.00032155290009303603,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.119773210269614,0.031156236275767607,0.0343690411521877,0.0003799760773221628,0.0003799760773221628,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.159772093078823,0.03346186402104735,0.04027209832200201,0.00040809511515016683,0.00040809511515016683,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.199770975888033,0.057514487803358924,0.09453537879819636,0.000701436761208259,0.000701436761208259,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.239769858697242,0.07576483205698169,0.10211721237490487,0.0009240148081164554,0.0009240148081164554,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.279768741506453,0.09575682369320358,0.1323879896417001,0.0011678336857418442,0.0011678336857418442,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.319767624315663,0.07853639724279074,0.10065074829825837,0.0009578163385075151,0.0009578163385075151,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,8.359766507124872,0.07636001860563839,0.03928963248693533,0.0009312736004825085,0.0009312736004825085,1.0,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
