driver_state,harmonic_order,mean_intensity,raw_peak_intensity,local_background_intensity,normalized_intensity,display_intensity,display_offset,window_half_width,background_inner_width,background_outer_width,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,49.0,0.23448141119514998,0.23507020137658902,0.0005887901814390232,0.002859694798893132,0.002859694798893132,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,51.0,0.23029761173107427,0.2308592214838797,0.0005616097528054213,0.0028086699031197454,0.0028086699031197454,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,53.0,0.26560141850208857,0.26607112571623476,0.00046970721414620325,0.0032392290339677515,0.0032392290339677515,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,55.0,0.3828031709847511,0.383196632755112,0.0003934617703609004,0.0046686013679515664,0.0046686013679515664,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,57.0,0.12718502889352318,0.12762048949118301,0.0004354605976598315,0.0015511266491021697,0.0015511266491021697,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,59.0,0.10371133349092841,0.10418310745737952,0.00047177396645110717,0.0012648455135893246,0.0012648455135893246,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,61.0,0.07260915304620809,0.07293934383730505,0.0003301907910969584,0.0008855286918478403,0.0008855286918478403,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,63.0,0.19885397717407072,0.19924249103366853,0.0003885138595978246,0.0024251887659897616,0.0024251887659897616,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,65.0,0.2499382626500207,0.250423084050715,0.00048482140069430263,0.0030482038900294444,0.0030482038900294444,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,67.0,0.06917340767514543,0.0694701667837227,0.000296759108577264,0.0008436269346131403,0.0008436269346131403,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
